"usgs_site","CharacteristicName","Date_UTC","mn_value_std","Date","Flow","Flow_cd","catchment_area","pctburn_lg","yrs_lg","post_rct","post_lg"
"USGS-06714000","NO3_NO2",2005-04-21,91.4285714285714,"2005-04-21",715,"A",9991.1,0.0523746440501266,2.86926762491444,"pre","post"
"USGS-06714000","NO3_NO2",2005-06-03,67.1428571428571,"2005-06-03",1230,"A",9991.1,0.0523746440501266,2.98699520876112,"pre","post"
"USGS-06714000","NO3_NO2",2005-06-04,77.5,"2005-06-04",1270,"A",9991.1,0.0523746440501266,2.98973305954825,"pre","post"
"USGS-06720500","NO3_NO2",1999-06-10,102.857142857143,"1999-06-10",2840,"A",12204.4,0.0428763647675608,-2.99520876112252,"pre","pre"
"USGS-06720500","NO3_NO2",1999-06-11,102.857142857143,"1999-06-11",2730,"A",12204.4,0.0428763647675608,-2.99247091033539,"pre","pre"
"USGS-06720500","NO3_NO2",1999-07-20,131.428571428571,"1999-07-20",1660,"A",12204.4,0.0428763647675608,-2.88569472963723,"pre","pre"
"USGS-06720500","NO3_NO2",1999-07-21,203.571428571429,"1999-07-21",471,"A",12204.4,0.0428763647675608,-2.8829568788501,"pre","pre"
"USGS-06720500","NO3_NO2",1999-07-29,178.571428571429,"1999-07-29",1540,"A",12204.4,0.0428763647675608,-2.86105407255305,"pre","pre"
"USGS-06720500","NO3_NO2",1999-08-05,89.2857142857143,"1999-08-05",5490,"A",12204.4,0.0428763647675608,-2.84188911704312,"pre","pre"
"USGS-06720500","NO3_NO2",1999-08-06,107.857142857143,"1999-08-06",2830,"A",12204.4,0.0428763647675608,-2.83915126625599,"pre","pre"
"USGS-06720500","NO3_NO2",1999-09-20,216.071428571429,"1999-09-20",1040,"A",12204.4,0.0428763647675608,-2.71594798083504,"pre","pre"
"USGS-06720500","NO3_NO2",1999-10-16,325,"1999-10-16",652,"A",12204.4,0.0428763647675608,-2.64476386036961,"pre","pre"
"USGS-06720500","NO3_NO2",1999-10-17,287.857142857143,"1999-10-17",873,"A",12204.4,0.0428763647675608,-2.64202600958248,"pre","pre"
"USGS-06720500","NO3_NO2",2000-01-05,255.714285714286,"2000-01-05",550,"A",12204.4,0.0428763647675608,-2.42299794661191,"pre","pre"
"USGS-06720500","NO3_NO2",2000-03-16,221.428571428571,"2000-03-16",655,"A",12204.4,0.0428763647675608,-2.22861054072553,"pre","pre"
"USGS-06720500","NO3_NO2",2000-04-30,151.428571428571,"2000-04-30",968,"A",12204.4,0.0428763647675608,-2.10540725530459,"pre","pre"
"USGS-06720500","NO3_NO2",2000-05-08,156.428571428571,"2000-05-08",884,"A",12204.4,0.0428763647675608,-2.08350444900753,"pre","pre"
"USGS-06720500","NO3_NO2",2000-05-09,133.571428571429,"2000-05-09",920,"A",12204.4,0.0428763647675608,-2.0807665982204,"pre","pre"
"USGS-06720500","NO3_NO2",2000-07-17,87.1428571428571,"2000-07-17",4090,"A",12204.4,0.0428763647675608,-1.89185489390828,"pre","pre"
"USGS-06720500","NO3_NO2",2001-04-11,105,"2001-04-11",1530,"A",12204.4,0.0428763647675608,-1.15811088295688,"pre","pre"
"USGS-06720500","NO3_NO2",2002-05-12,311.428571428571,"2002-05-12",362,"A",12204.4,0.0428763647675608,-0.0739219712525667,"pre","pre"
"USGS-06720500","NO3_NO2",2002-05-13,327.142857142857,"2002-05-13",289,"A",12204.4,0.0428763647675608,-0.0711841204654346,"pre","pre"
"USGS-06720500","NO3_NO2",2002-05-24,164,"2002-05-24",2160,"A",12204.4,0.0428763647675608,-0.0410677618069815,"pre","pre"
"USGS-06720500","NO3_NO2",2002-05-25,187.857142857143,"2002-05-25",638,"A",12204.4,0.0428763647675608,-0.0383299110198494,"pre","pre"
"USGS-06720500","NO3_NO2",2002-06-04,212.5,"2002-06-04",717,"A",12204.4,0.0428763647675608,-0.0109514031485284,"pre","pre"
"USGS-06720500","NO3_NO2",2002-06-05,248.571428571429,"2002-06-05",271,"A",12204.4,0.0428763647675608,-0.0082135523613963,"pre","pre"
"USGS-06720500","NO3_NO2",2002-08-13,376.428571428571,"2002-08-13",127,"A",12204.4,0.0428763647675608,0.180698151950719,"pre","post"
"USGS-06720500","NO3_NO2",2002-08-30,255.714285714286,"2002-08-30",479,"A",12204.4,0.0428763647675608,0.227241615331964,"pre","post"
"USGS-06720500","NO3_NO2",2002-09-10,340.714285714286,"2002-09-10",336,"A",12204.4,0.0428763647675608,0.257357973990418,"pre","post"
"USGS-06720500","NO3_NO2",2002-09-11,233.333333333333,"2002-09-11",249,"A",12204.4,0.0428763647675608,0.26009582477755,"pre","post"
"USGS-06720500","NO3_NO2",2002-09-19,235.357142857143,"2002-09-19",541,"A",12204.4,0.0428763647675608,0.281998631074606,"pre","post"
"USGS-06720500","NO3_NO2",2003-03-18,254.285714285714,"2003-03-18",880,"A",12204.4,0.0428763647675608,0.774811772758385,"pre","post"
"USGS-06720500","NO3_NO2",2004-04-03,282.857142857143,"2004-04-03",731,"A",12204.4,0.0428763647675608,1.82067077344285,"pre","post"
"USGS-06720500","NO3_NO2",2004-04-22,292.857142857143,"2004-04-22",422,"A",12204.4,0.0428763647675608,1.87268993839836,"pre","post"
"USGS-06720500","NO3_NO2",2004-04-23,175.357142857143,"2004-04-23",1260,"A",12204.4,0.0428763647675608,1.87542778918549,"pre","post"
"USGS-06720500","NO3_NO2",2004-04-24,183.571428571429,"2004-04-24",639,"A",12204.4,0.0428763647675608,1.87816563997262,"pre","post"
"USGS-06720500","NO3_NO2",2004-06-09,186.428571428571,"2004-06-09",1030,"A",12204.4,0.0428763647675608,2.0041067761807,"pre","post"
"USGS-06720500","NO3_NO2",2004-06-27,230.714285714286,"2004-06-27",530,"A",12204.4,0.0428763647675608,2.05338809034908,"pre","post"
"USGS-06720500","NO3_NO2",2004-06-28,158.928571428571,"2004-06-28",1420,"A e",12204.4,0.0428763647675608,2.05612594113621,"pre","post"
"USGS-06720500","NO3_NO2",2004-07-17,155.714285714286,"2004-07-17",1420,"A",12204.4,0.0428763647675608,2.10814510609172,"pre","post"
"USGS-06720500","NO3_NO2",2004-08-11,224.285714285714,"2004-08-11",981,"A",12204.4,0.0428763647675608,2.17659137577002,"pre","post"
"USGS-06720500","NO3_NO2",2004-08-19,157.857142857143,"2004-08-19",4490,"A",12204.4,0.0428763647675608,2.19849418206708,"pre","post"
"USGS-06720500","NO3_NO2",2005-04-11,152.857142857143,"2005-04-11",1790,"A",12204.4,0.0428763647675608,2.84188911704312,"pre","post"
"USGS-06720500","NO3_NO2",2005-04-12,144.285714285714,"2005-04-12",1110,"A",12204.4,0.0428763647675608,2.84462696783025,"pre","post"
"USGS-06741510","NO3_NO2",2017-09-12,7.14285714285714,"2017-09-12",71.6,"A",1392.9,0.189012903789742,-2.91854893908282,"pre","pre"
"USGS-06741510","NO3_NO2",2017-10-10,26.4285714285714,"2017-10-10",19.5,"A",1392.9,0.189012903789742,-2.84188911704312,"pre","pre"
"USGS-06741510","NO3_NO2",2017-11-07,30,"2017-11-07",29.6,"A",1392.9,0.189012903789742,-2.76522929500342,"pre","pre"
"USGS-06741510","NO3_NO2",2017-12-05,32.8571428571429,"2017-12-05",3.07,"A",1392.9,0.189012903789742,-2.68856947296372,"pre","pre"
"USGS-06741510","NO3_NO2",2018-01-09,40,"2018-01-09",31.4,"A",1392.9,0.189012903789742,-2.5927446954141,"pre","pre"
"USGS-06741510","NO3_NO2",2018-02-07,27.1428571428571,"2018-02-07",18.8,"A",1392.9,0.189012903789742,-2.51334702258727,"pre","pre"
"USGS-06741510","NO3_NO2",2018-03-07,37.1428571428571,"2018-03-07",1.44,"A",1392.9,0.189012903789742,-2.43668720054757,"pre","pre"
"USGS-06741510","NO3_NO2",2018-04-10,15,"2018-04-10",3.14,"A",1392.9,0.189012903789742,-2.34360027378508,"pre","pre"
"USGS-06741510","NO3_NO2",2018-05-08,9.28571428571429,"2018-05-08",18.8,"A",1392.9,0.189012903789742,-2.26694045174538,"pre","pre"
"USGS-06741510","NO3_NO2",2018-06-05,10,"2018-06-05",64.5,"A",1392.9,0.189012903789742,-2.19028062970568,"pre","pre"
"USGS-06741510","NO3_NO2",2018-07-10,4.28571428571429,"2018-07-10",73.7,"A",1392.9,0.189012903789742,-2.09445585215606,"pre","pre"
"USGS-06741510","NO3_NO2",2018-08-07,5,"2018-08-07",61.3,"A",1392.9,0.189012903789742,-2.01779603011636,"pre","pre"
"USGS-06741510","NO3_NO2",2018-09-11,5.71428571428571,"2018-09-11",30.6,"A",1392.9,0.189012903789742,-1.92197125256674,"pre","pre"
"USGS-06741510","NO3_NO2",2018-10-09,15.7142857142857,"2018-10-09",12.8,"A",1392.9,0.189012903789742,-1.84531143052704,"pre","pre"
"USGS-06741510","NO3_NO2",2018-11-06,15.7142857142857,"2018-11-06",9.38,"A",1392.9,0.189012903789742,-1.76865160848734,"pre","pre"
"USGS-06741510","NO3_NO2",2018-12-12,35,"2018-12-12",8.57,"A",1392.9,0.189012903789742,-1.67008898015058,"pre","pre"
"USGS-06741510","NO3_NO2",2019-01-29,40,"2019-01-29",8.95,"A e",1392.9,0.189012903789742,-1.53867214236824,"pre","pre"
"USGS-06741510","NO3_NO2",2019-02-12,42.1428571428571,"2019-02-12",7.7,"A",1392.9,0.189012903789742,-1.50034223134839,"pre","pre"
"USGS-06741510","NO3_NO2",2019-03-05,34.2857142857143,"2019-03-05",7.64,"A",1392.9,0.189012903789742,-1.44284736481862,"pre","pre"
"USGS-06741510","NO3_NO2",2019-04-09,5,"2019-04-09",5.49,"A",1392.9,0.189012903789742,-1.34702258726899,"pre","pre"
"USGS-06741510","NO3_NO2",2019-05-07,21.4285714285714,"2019-05-07",5.69,"A",1392.9,0.189012903789742,-1.2703627652293,"pre","pre"
"USGS-06741510","NO3_NO2",2019-06-11,15,"2019-06-11",67,"A",1392.9,0.189012903789742,-1.17453798767967,"pre","pre"
"USGS-06741510","NO3_NO2",2019-07-08,9.28571428571429,"2019-07-08",101,"A",1392.9,0.189012903789742,-1.1006160164271,"pre","pre"
"USGS-06741510","NO3_NO2",2019-08-12,5.71428571428571,"2019-08-12",74.3,"A",1392.9,0.189012903789742,-1.00479123887748,"pre","pre"
"USGS-06741510","NO3_NO2",2019-09-10,4.28571428571429,"2019-09-10",64.1,"A",1392.9,0.189012903789742,-0.92539356605065,"pre","pre"
"USGS-06741510","NO3_NO2",2019-10-01,10.7142857142857,"2019-10-01",23.1,"A",1392.9,0.189012903789742,-0.867898699520876,"pre","pre"
"USGS-06741510","NO3_NO2",2019-11-05,5.71428571428571,"2019-11-05",35.1,"A",1392.9,0.189012903789742,-0.772073921971253,"pre","pre"
"USGS-06741510","NO3_NO2",2019-12-10,21.4285714285714,"2019-12-10",13.2,"A",1392.9,0.189012903789742,-0.676249144421629,"pre","pre"
"USGS-06741510","NO3_NO2",2020-01-07,23.5714285714286,"2020-01-07",9.28,"A",1392.9,0.189012903789742,-0.59958932238193,"pre","pre"
"USGS-06741510","NO3_NO2",2020-02-03,18.5714285714286,"2020-02-03",12.5,"A",1392.9,0.189012903789742,-0.525667351129363,"pre","pre"
"USGS-06741510","NO3_NO2",2020-03-02,30.7142857142857,"2020-03-02",8.44,"A",1392.9,0.189012903789742,-0.449007529089665,"pre","pre"
"USGS-06741510","NO3_NO2",2020-04-06,5.71428571428571,"2020-04-06",17.7,"A",1392.9,0.189012903789742,-0.353182751540041,"pre","pre"
"USGS-06741510","NO3_NO2",2020-05-04,8.57142857142857,"2020-05-04",52.6,"A",1392.9,0.189012903789742,-0.276522929500342,"pre","pre"
"USGS-06741510","NO3_NO2",2020-06-01,15,"2020-06-01",317,"A",1392.9,0.189012903789742,-0.199863107460643,"pre","pre"
"USGS-06741510","NO3_NO2",2020-07-06,7.14285714285714,"2020-07-06",99.5,"A",1392.9,0.189012903789742,-0.10403832991102,"pre","pre"
"USGS-06741510","NO3_NO2",2020-08-03,5,"2020-08-03",65.2,"A",1392.9,0.189012903789742,-0.027378507871321,"pre","pre"
"USGS-06741510","NO3_NO2",2020-09-01,3.57142857142857,"2020-09-01",57.2,"A",1392.9,0.189012903789742,0.0520191649555099,"post","post"
"USGS-06741510","NO3_NO2",2020-10-05,7.14285714285714,"2020-10-05",7.76,"A",1392.9,0.189012903789742,0.145106091718001,"post","post"
"USGS-06741510","NO3_NO2",2020-11-10,9.28571428571429,"2020-11-10",17.8,"A",1392.9,0.189012903789742,0.243668720054757,"post","post"
"USGS-06741510","NO3_NO2",2020-12-21,25,"2020-12-21",12.2,"A",1392.9,0.189012903789742,0.355920602327173,"post","post"
"USGS-06741510","NO3_NO2",2021-01-11,31.4285714285714,"2021-01-11",12.2,"A e",1392.9,0.189012903789742,0.413415468856947,"post","post"
"USGS-06741510","NO3_NO2",2021-02-08,25,"2021-02-08",5.62,"A",1392.9,0.189012903789742,0.490075290896646,"post","post"
"USGS-06741510","NO3_NO2",2021-03-08,14.2857142857143,"2021-03-08",8.11,"A",1392.9,0.189012903789742,0.566735112936345,"post","post"
"USGS-06741510","NO3_NO2",2021-04-05,19.2857142857143,"2021-04-05",4.06,"A",1392.9,0.189012903789742,0.643394934976044,"post","post"
"USGS-06741510","NO3_NO2",2021-05-04,25.7142857142857,"2021-05-04",9.66,"A",1392.9,0.189012903789742,0.722792607802875,"post","post"
"USGS-06741510","NO3_NO2",2021-06-07,17.8571428571429,"2021-06-07",910,"A",1392.9,0.189012903789742,0.815879534565366,"post","post"
"USGS-06741510","NO3_NO2",2021-07-06,15,"2021-07-06",192,"A",1392.9,0.189012903789742,0.895277207392197,"post","post"
"USGS-06741510","NO3_NO2",2021-08-02,15,"2021-08-02",127,"A e",1392.9,0.189012903789742,0.969199178644764,"post","post"
"USGS-06741510","NO3_NO2",2021-09-07,6.42857142857143,"2021-09-07",54.2,"A",1392.9,0.189012903789742,1.06776180698152,"post","post"
"USGS-06741510","NO3_NO2",2021-10-12,11.4285714285714,"2021-10-12",23.6,"A",1392.9,0.189012903789742,1.16358658453114,"post","post"
"USGS-06741510","NO3_NO2",2021-11-08,12.8571428571429,"2021-11-08",16.3,"P",1392.9,0.189012903789742,1.23750855578371,"post","post"
"USGS-06741510","NO3_NO2",2021-12-07,26.4285714285714,"2021-12-07",9.75,"P",1392.9,0.189012903789742,1.31690622861054,"post","post"
"USGS-06741510","NO3_NO2",2022-01-04,33.5714285714286,"2022-01-04",27.2,"P e",1392.9,0.189012903789742,1.39356605065024,"post","post"
"USGS-06741510","NO3_NO2",2022-02-07,30,"2022-02-07",10.8,"P e",1392.9,0.189012903789742,1.48665297741273,"post","post"
"USGS-06741510","NO3_NO2",2022-03-07,35,"2022-03-07",5.45,"P",1392.9,0.189012903789742,1.56331279945243,"post","post"
"USGS-06741510","NO3_NO2",2022-04-11,12.1428571428571,"2022-04-11",4.26,"P",1392.9,0.189012903789742,1.65913757700205,"post","post"
"USGS-07103700","NO3_NO2",2009-07-28,38.5714285714286,"2009-07-28",23.4,"A",267.1,0.102078118160971,-2.90485968514716,"pre","pre"
"USGS-07103700","NO3_NO2",2009-09-16,43.5714285714286,"2009-09-16",28.1,"A",267.1,0.102078118160971,-2.76796714579055,"pre","pre"
"USGS-07103700","NO3_NO2",2009-10-08,47.8571428571429,"2009-10-08",8,"A",267.1,0.102078118160971,-2.70773442847365,"pre","pre"
"USGS-07103700","NO3_NO2",2010-02-24,62.8571428571429,"2010-02-24",14,"A e",267.1,0.102078118160971,-2.32717316906229,"pre","pre"
"USGS-07103700","NO3_NO2",2010-06-22,34.2857142857143,"2010-06-22",12.7,"A",267.1,0.102078118160971,-2.0041067761807,"pre","pre"
"USGS-07103700","NO3_NO2",2010-07-08,44.2857142857143,"2010-07-08",37.2,"A",267.1,0.102078118160971,-1.96030116358658,"pre","pre"
"USGS-07103700","NO3_NO2",2010-07-27,38.5714285714286,"2010-07-27",9.78,"A",267.1,0.102078118160971,-1.90828199863107,"pre","pre"
"USGS-07103700","NO3_NO2",2010-08-09,42.1428571428571,"2010-08-09",72.2,"A",267.1,0.102078118160971,-1.87268993839836,"pre","pre"
"USGS-07103700","NO3_NO2",2010-10-13,42.8571428571429,"2010-10-13",10.6,"A",267.1,0.102078118160971,-1.69472963723477,"pre","pre"
"USGS-07103700","NO3_NO2",2011-02-16,68.5714285714286,"2011-02-16",10,"A",267.1,0.102078118160971,-1.34976043805613,"pre","pre"
"USGS-07103700","NO3_NO2",2011-05-23,45.7142857142857,"2011-05-23",9.21,"A",267.1,0.102078118160971,-1.08692676249144,"pre","pre"
"USGS-07103700","NO3_NO2",2011-07-27,43.5714285714286,"2011-07-27",5.3,"A",267.1,0.102078118160971,-0.908966461327858,"pre","pre"
"USGS-07103700","NO3_NO2",2011-08-04,48.5714285714286,"2011-08-04",31.3,"A",267.1,0.102078118160971,-0.887063655030801,"pre","pre"
"USGS-07103700","NO3_NO2",2011-09-14,39.2857142857143,"2011-09-14",50.6,"A",267.1,0.102078118160971,-0.774811772758385,"pre","pre"
"USGS-07103700","NO3_NO2",2011-10-27,39.2142857142857,"2011-10-27",12.2,"A",267.1,0.102078118160971,-0.657084188911704,"pre","pre"
"USGS-07103700","NO3_NO2",2012-02-28,60.5714285714286,"2012-02-28",10.8,"A",267.1,0.102078118160971,-0.317590691307324,"pre","pre"
"USGS-07103700","NO3_NO2",2012-05-07,50.6428571428571,"2012-05-07",10.2,"A",267.1,0.102078118160971,-0.128678986995209,"pre","pre"
"USGS-07103700","NO3_NO2",2012-05-24,48.9285714285714,"2012-05-24",7.7,"A",267.1,0.102078118160971,-0.082135523613963,"pre","pre"
"USGS-07103700","NO3_NO2",2012-07-09,42.5,"2012-07-09",36.4,"A",267.1,0.102078118160971,0.0438056125941136,"post","post"
"USGS-07103700","NO3_NO2",2012-07-25,42.2857142857143,"2012-07-25",2.92,"A",267.1,0.102078118160971,0.0876112251882272,"post","post"
"USGS-07103700","NO3_NO2",2012-10-24,27.4285714285714,"2012-10-24",6.71,"A",267.1,0.102078118160971,0.336755646817248,"post","post"
"USGS-07103700","NO3_NO2",2013-02-26,75.7142857142857,"2013-02-26",4.69,"A e",267.1,0.102078118160971,0.678986995208761,"post","post"
"USGS-07103700","NO3_NO2",2013-05-06,43.7142857142857,"2013-05-06",6.53,"A",267.1,0.102078118160971,0.867898699520876,"post","post"
"USGS-07103700","NO3_NO2",2013-07-02,942.857142857143,"2013-07-02",5.32,"A e",267.1,0.102078118160971,1.02395619438741,"post","post"
"USGS-07103700","NO3_NO2",2013-07-08,36.0714285714286,"2013-07-08",5.19,"A",267.1,0.102078118160971,1.0403832991102,"post","post"
"USGS-07103700","NO3_NO2",2013-08-10,65.5,"2013-08-10",19.8,"A e",267.1,0.102078118160971,1.13073237508556,"post","post"
"USGS-07103700","NO3_NO2",2013-09-12,140,"2013-09-12",417,"A",267.1,0.102078118160971,1.22108145106092,"post","post"
"USGS-07103700","NO3_NO2",2013-10-22,49.4285714285714,"2013-10-22",24.6,"A",267.1,0.102078118160971,1.3305954825462,"post","post"
"USGS-07103700","NO3_NO2",2014-02-11,77.1428571428572,"2014-02-11",6.28,"A",267.1,0.102078118160971,1.637234770705,"post","post"
"USGS-07103700","NO3_NO2",2014-05-08,45.1428571428571,"2014-05-08",10.5,"A",267.1,0.102078118160971,1.87268993839836,"post","post"
"USGS-07103700","NO3_NO2",2014-05-24,60.3571428571429,"2014-05-24",25.8,"A",267.1,0.102078118160971,1.91649555099247,"post","post"
"USGS-07103700","NO3_NO2",2014-07-10,52.1428571428571,"2014-07-10",8.44,"A",267.1,0.102078118160971,2.04517453798768,"post","post"
"USGS-07103700","NO3_NO2",2014-07-16,165,"2014-07-16",82.1,"A",267.1,0.102078118160971,2.06160164271047,"post","post"
"USGS-07103700","NO3_NO2",2014-10-02,53,"2014-10-02",7.13,"A",267.1,0.102078118160971,2.27515400410678,"post","post"
"USGS-07103700","NO3_NO2",2015-02-05,72.8571428571429,"2015-02-05",7.52,"A",267.1,0.102078118160971,2.62012320328542,"post","post"
"USGS-07103700","NO3_NO2",2015-05-05,72.8571428571429,"2015-05-05",180,"A",267.1,0.102078118160971,2.86379192334018,"post","post"
"USGS-07103700","NO3_NO2",2015-05-13,120,"2015-05-13",263,"A",267.1,0.102078118160971,2.88569472963723,"post","post"
"USGS-07103970","NO3_NO2",2010-06-22,51.4285714285714,"2010-06-22",15.2,"A",466.6,0.0521919850768362,-2.97056810403833,"pre","pre"
"USGS-07103970","NO3_NO2",2010-07-21,39.2857142857143,"2010-07-21",77.9,"A",466.6,0.0521919850768362,-2.8911704312115,"pre","pre"
"USGS-07103970","NO3_NO2",2010-07-27,46.4285714285714,"2010-07-27",13.9,"A",466.6,0.0521919850768362,-2.87474332648871,"pre","pre"
"USGS-07103970","NO3_NO2",2010-08-04,32.1428571428571,"2010-08-04",31,"A",466.6,0.0521919850768362,-2.85284052019165,"pre","pre"
"USGS-07103970","NO3_NO2",2010-10-14,93.5714285714286,"2010-10-14",10.7,"A",466.6,0.0521919850768362,-2.65845311430527,"pre","pre"
"USGS-07103970","NO3_NO2",2011-02-15,102.142857142857,"2011-02-15",13.2,"A e",466.6,0.0521919850768362,-2.31895961670089,"pre","pre"
"USGS-07103970","NO3_NO2",2011-05-23,66.4285714285714,"2011-05-23",14.1,"A",466.6,0.0521919850768362,-2.05338809034908,"pre","pre"
"USGS-07103970","NO3_NO2",2011-07-06,34.2857142857143,"2011-07-06",36.5,"A",466.6,0.0521919850768362,-1.93292265571526,"pre","pre"
"USGS-07103970","NO3_NO2",2011-07-27,25.7142857142857,"2011-07-27",9.46,"A",466.6,0.0521919850768362,-1.87542778918549,"pre","pre"
"USGS-07103970","NO3_NO2",2011-09-14,28.5714285714286,"2011-09-14",322,"A",466.6,0.0521919850768362,-1.74127310061602,"pre","pre"
"USGS-07103970","NO3_NO2",2011-10-24,54.9285714285714,"2011-10-24",8.41,"A",466.6,0.0521919850768362,-1.63175906913073,"pre","pre"
"USGS-07103970","NO3_NO2",2012-02-22,70.5714285714286,"2012-02-22",11,"A",466.6,0.0521919850768362,-1.30047912388775,"pre","pre"
"USGS-07103970","NO3_NO2",2012-05-24,41.6428571428571,"2012-05-24",19,"A",466.6,0.0521919850768362,-1.04859685147159,"pre","pre"
"USGS-07103970","NO3_NO2",2012-07-24,35.8571428571429,"2012-07-24",5.35,"A",466.6,0.0521919850768362,-0.881587953456537,"pre","pre"
"USGS-07103970","NO3_NO2",2012-07-31,44.1428571428571,"2012-07-31",50.9,"A",466.6,0.0521919850768362,-0.862422997946612,"pre","pre"
"USGS-07103970","NO3_NO2",2012-09-12,32.2142857142857,"2012-09-12",56.4,"A",466.6,0.0521919850768362,-0.744695414099932,"pre","pre"
"USGS-07103970","NO3_NO2",2012-10-24,35.5714285714286,"2012-10-24",13.5,"A",466.6,0.0521919850768362,-0.629705681040383,"pre","pre"
"USGS-07103970","NO3_NO2",2013-02-25,61.6428571428571,"2013-02-25",11.1,"A e",466.6,0.0521919850768362,-0.290212183436003,"pre","pre"
"USGS-07103970","NO3_NO2",2013-05-07,14.5,"2013-05-07",13.3,"A",466.6,0.0521919850768362,-0.0958247775496235,"pre","pre"
"USGS-07103970","NO3_NO2",2013-07-10,37.7857142857143,"2013-07-10",38.4,"A",466.6,0.0521919850768362,0.0793976728268309,"post","post"
"USGS-07103970","NO3_NO2",2013-09-12,45.3571428571429,"2013-09-12",196,"A",466.6,0.0521919850768362,0.254620123203285,"post","post"
"USGS-07103970","NO3_NO2",2013-10-22,41.1428571428571,"2013-10-22",20.8,"A",466.6,0.0521919850768362,0.364134154688569,"post","post"
"USGS-07103970","NO3_NO2",2014-02-03,94.2857142857143,"2014-02-03",13.6,"A e",466.6,0.0521919850768362,0.648870636550308,"post","post"
"USGS-07103970","NO3_NO2",2014-05-05,25.0714285714286,"2014-05-05",23.9,"A",466.6,0.0521919850768362,0.898015058179329,"post","post"
