site_code,timestamp_local,nh4_uM,no3_uM,po4_uM,tdn_uM,tdp_uM,tpc_uM,tpn_uM,tpp_uM,tss_mgperLiter,spec_cond_uSpercm
AB00,2001-11-14T05:50:00,23.8,80,9,138,5.2,65.3,6.2,2.4,-999,-999
MC00,2001-11-14T10:50:00,2.7,107.7,9.6,156.4,6.9,27.9,3.1,0.3,-999,-999
MC06,2001-11-14T11:15:00,0.4,5.4,8.3,27.2,4.2,6.7,0.7,0,-999,-999
GV01,2001-11-21T11:00:00,0.2,1.2,8,17.1,2.6,5.4,0.6,-999,-999,-999
MC00,2001-11-23T18:40:00,0,111.4,6.5,151.3,3.4,18.7,2.1,-999,-999,-999
MC06,2001-11-23T19:13:00,0,10.8,9,23.8,3.7,5.2,0.5,-999,-999,-999
MC00,2001-11-24T08:25:00,0,126.7,8.3,164.5,4.3,26.5,3.2,0.2,-999,-999
MC00,2001-11-24T12:30:00,9,22.2,6.4,66.3,7,2591.4,147.4,14.2,315,-999
MC00,2001-11-24T16:08:00,5.5,70.2,12,125.5,10.6,749.2,48.8,5.1,85,-999
MC06,2001-11-24T08:45:00,0,14.3,9.3,27.1,3.8,12.8,1.4,-999,-999,-999
MC06,2001-11-24T13:00:00,0.1,57.3,10.3,107.2,9.6,3823.2,241.4,22.3,345,-999
MC06,2001-11-24T16:35:00,0.1,68.3,10.1,125.9,6.4,686.4,58.8,3.9,80,-999
MC00,2001-11-25T10:55:00,0,111.1,10.6,157.1,6.4,73.1,7.9,1,-999,-999
MC06,2001-11-25T11:15:00,0,18.3,8.2,40.5,3.5,14.1,1.5,0.1,-999,-999
AB00,2001-11-23T15:50:00,17.9,147,9,199.3,4.8,17,2,0.8,-999,-999
AB00,2001-11-24T07:30:00,20.1,154.1,9,188.9,3.2,39.4,2.8,2,-999,-999
AB00,2001-11-24T10:00:00,13.3,146.1,9.1,184.8,4.6,79.2,9.3,2.6,-999,-999
AB00,2001-11-25T09:30:00,16.1,104.3,11.4,146.8,3.8,189.2,20.4,7.7,-999,-999
AB00,2001-11-24T11:30:00,13.3,158.2,10.4,216.9,6.8,3031.4,268,12.4,-999,-999
AB00,2001-11-24T12:20:00,0,105.4,30.7,170.3,6.4,9064.8,841.8,743.9,5440,-999
AB00,2001-11-24T13:30:00,5.8,36.5,39.3,82.8,46.2,5176.3,518.5,365.5,2800,-999
AB00,2001-11-24T16:30:00,10.7,61.9,25,130.6,27.6,2018.4,176.7,91.7,560,-999
AB00,2001-11-24T10:30:00,11.1,124.5,7.7,211.2,5.6,99.1,10.4,3.9,-999,-999
AB00,2001-11-24T11:50:00,6.9,119.8,7.2,189.5,4.8,2583.3,182.1,130.3,-999,-999
AB00,2001-11-24T13:40:00,5.7,35.8,31.8,90.6,35.7,3918.9,396.5,392,-999,-999
AB00,2001-11-24T16:10:00,6.6,53.9,25.5,122.5,26.2,1931.2,169.5,107.6,-999,-999
AB00,2001-11-24T18:10:00,6.7,65.3,16.8,131.3,18.7,780.9,80.3,43.4,-999,-999
AB00,2001-11-28T17:00:00,14.8,127.2,6.9,190.1,4,14.9,1.8,0.8,-999,-999
AB00,2001-11-29T03:30:00,14.9,98.1,8.2,140.8,4.3,28.6,3,1.8,-999,-999
AB00,2001-11-29T05:20:00,15.7,96.2,9.8,141.2,6.9,229.6,20.9,14,-999,-999
AB00,2001-11-29T06:45:00,13.2,75.9,12.5,129.9,6.9,1273.8,130,98.3,-999,-999
AB00,2001-11-29T11:00:00,11.8,31,11.2,76.7,12.3,489.9,42.7,21.7,-999,-999
AB00,2001-11-29T07:35:00,13.8,44.2,14.9,104.2,14.6,2425.8,206.2,166.8,-999,-999
MC00,2001-11-29T03:00:00,0,153.1,6.3,142.9,9.2,11.1,0.9,-999,-999,-999
MC00,2001-11-29T04:05:00,0.4,135.2,6.2,146.8,5.4,293.7,16.1,1.2,-999,-999
MC00,2001-11-29T05:05:00,0,95.9,5.3,125.3,5.1,453.8,31.6,2.2,-999,-999
MC00,2001-11-29T06:25:00,0,43.9,6.2,131.9,10.6,748.9,50,3.2,-999,-999
MC00,2001-11-29T07:25:00,0.6,32.6,5.5,83,9.6,971.8,54.5,4.3,-999,-999
MC00,2001-11-29T10:20:00,1.9,35.5,6.3,82.6,8.9,278.2,16.5,1.7,-999,-999
MC00,2001-11-29T16:15:00,1.1,52,6.4,96.6,8,563.8,26.4,2.3,-999,-999
MC06,2001-11-29T03:45:00,0,12.7,5.9,23.2,3.8,17.3,1.8,-999,-999,-999
MC06,2001-11-29T04:35:00,0,30.2,9.9,121.6,15.9,560.8,32.1,2.2,-999,-999
MC06,2001-11-29T06:55:00,0,16.9,5.8,32.6,4.2,77.1,6.1,0.5,-999,-999
MC06,2001-11-29T08:00:00,0,13,5.6,27,4.6,52.7,4,0.3,-999,-999
MC06,2001-11-29T10:55:00,0,18.4,6.5,35.2,5,31.7,2.8,-999,-999,-999
MC06,2001-11-29T16:45:00,0,9.7,5.7,24,3.4,19.1,1.6,-999,-999,-999
MC00,2001-11-30T09:15:00,0,78.3,6.1,98.6,5,81.7,7.2,0.7,-999,-999
MC06,2001-11-30T08:25:00,0,8.9,5.4,20.3,4.1,5.6,0.7,-999,-999,-999
AB00,2001-11-29T16:54:00,0.1,54.3,9.2,95,7.3,478,44.9,17.6,-999,-999
AB00,2001-11-29T17:00:00,0,57,10.7,100.7,7.4,461.5,43.1,16.3,-999,-999
AB00,2001-11-30T12:50:00,6.1,63.6,5.8,99.2,5.6,148.5,11.6,3.8,-999,-999
RG01,2001-11-30T10:50:00,0.6,224.2,6.1,158.6,5.2,6.2,0.9,0.1,-999,-999
RG01,2001-11-29T07:00:00,0,199.7,6.1,163.5,5.8,54.2,5.7,1.3,-999,-999
RG01,2001-11-29T08:00:00,0,198.8,5.6,158.8,5.4,65.1,6.8,1.8,-999,-999
RG01,2001-11-29T09:02:00,0,230.2,5.7,179.1,5.5,118.1,12.9,2.9,-999,-999
RG01,2001-11-29T10:15:00,0,229.5,5.9,181.7,4.6,685.2,78.4,1.6,-999,-999
RG01,2001-11-29T16:15:00,0.2,320.6,6.9,235.1,6.8,13.5,1.7,0.3,-999,-999
MC00,2001-12-02T13:45:00,0.3,130.2,6.6,132.3,6.5,12.9,0.9,0.1,-999,-999
MC00,2001-12-02T15:00:00,27,138.8,5.5,190.6,7.2,762.3,28.3,2.5,-999,-999
MC00,2001-12-02T16:00:00,4.7,112.7,6.6,135.1,7.3,327.1,19.3,1.5,-999,-999
MC00,2001-12-02T17:00:00,21.4,127.3,6.8,190.4,6.2,736.1,28.3,1.9,-999,-999
MC00,2001-12-02T17:55:00,15.8,69.1,6.2,115.8,8.8,1416.6,58.4,4.4,-999,-999
MC06,2001-12-02T14:30:00,0.1,9.7,5.8,17.2,4.6,12.6,1.1,-999,-999,-999
MC06,2001-12-02T15:40:00,0,10.2,5.4,18.7,5,11,1.1,-999,-999,-999
MC06,2001-12-02T17:35:00,0.2,22.3,6,35.2,6,146.9,10.3,0.7,-999,-999
MC06,2001-12-02T18:30:00,0.1,16,5.8,26,6.7,68.1,5.4,0.3,-999,-999
MC00,2001-12-03T07:30:00,1.3,49.7,6.3,72.2,8.5,222.6,14.3,0.7,-999,-999
MC06,2001-12-03T08:00:00,0,19.4,6.2,29.8,5.2,22.8,2,0.1,-999,-999
AB00,2001-11-28T23:49:00,14.4,119.4,8.7,133.4,7.1,69.3,7.6,4.6,-999,-999
AB00,2001-11-29T08:42:00,0,36.8,12.8,74.1,6.2,1368,139.1,87.9,-999,-999
AB00,2001-11-29T13:21:00,3.1,41.8,8.4,77.1,6.8,298,29.9,8.7,-999,1020
AB00,2001-11-29T20:30:00,2.7,67.5,7.2,108,7.4,221.3,21.2,6.5,-999,298
AB00,2001-12-01T14:05:00,22,84,5.8,117.8,6.1,45.2,4.4,1.8,-999,399
AB00,2001-12-02T16:40:00,26.3,92.2,7,118.4,5.5,92.8,9.3,2.6,-999,-999
AB00,2001-12-02T18:30:00,0.8,116.6,16.1,170.1,7.2,1746.5,165.6,108.4,-999,-999
AB00,2001-12-02T21:40:00,8.3,44,14.2,97.1,9.5,591.1,55.1,21.9,-999,-999
MC00,2001-12-02T19:04:00,10.9,43.2,5.9,96,8.9,430.3,25.9,1.5,-999,-999
MC00,2001-12-02T20:00:00,11.4,40.2,6.2,85,6.8,404.9,24.7,1.4,-999,812
MC00,2001-12-02T21:00:00,10.1,36.3,6,87.1,8.5,288.9,18.9,0.7,-999,-999
MC06,2001-12-02T19:28:00,0,18.2,6.4,34.9,5.9,113.8,9,0.3,-999,-999
MC06,2001-12-02T20:18:00,0,30,6.2,55.4,7.5,141.7,11.5,0.6,-999,-999
MC06,2001-12-02T21:15:00,0,20.4,7.1,44.3,8.8,112.9,8.7,0.4,-999,-999
AB00,2001-12-03T00:50:00,8.3,49.7,11.9,95.8,8.5,309,33.2,10.5,-999,240
AB00,2001-12-03T11:30:00,7.6,49.9,8.3,102.5,8.9,129.2,12,3,-999,249
MC00,2001-12-03T01:18:00,4.5,46.5,6.3,87.4,6.9,554,30.1,1.5,-999,-999
MC06,2001-12-03T01:35:00,0,22.7,6.4,42.5,6.7,44.2,4.2,0.5,-999,-999
AB00,2001-12-02T15:40:00,23.9,82,5.5,102.6,5.3,-999,-999,-999,-999,-999
MC00,2001-12-14T08:36:00,0,155.9,1.1,198,4,52.3,2.9,0.3,-999,1750
MC00,2001-12-14T09:30:00,1,150.3,1.8,178.9,4.2,103.9,4.9,0.4,-999,659
MC00,2001-12-14T10:45:00,0,117.5,2.4,188.6,6.3,413.6,16.6,1.3,-999,1549
MC00,2001-12-14T11:40:00,0,129.4,4.9,263,9.7,274.7,12.7,0.8,-999,1016
MC06,2001-12-14T11:05:00,0,11,0.2,18.7,2.6,6.3,0.5,0,-999,-999
RG01,2001-12-13T13:51:00,0.2,207.3,0.6,233,3.1,4.7,0.5,-999,-999,928
AB00,2001-12-13T16:45:00,17.3,155.1,0.9,187.6,2.5,13.5,1.6,0.6,-999,1342
MC00,2001-12-13T15:56:00,0,139.4,1.1,155.2,3.2,10,1,0.1,-999,895
MC06,2001-12-13T16:14:00,0,9.9,0.9,17.2,2.6,3.9,0.4,-999,-999,743
MC00,2001-12-14T14:03:00,0,130.7,5.7,318.2,12.5,213.1,11.5,0.7,-999,1783
RG01,2001-12-19T16:05:00,0,204.6,0.5,200.5,1.7,4.3,0.5,-999,-999,-999
MC00,2001-12-20T06:49:00,0,150.7,1.3,159,2.4,12.4,1.5,0.1,-999,-999
MC06,2001-12-20T07:06:00,0,13.1,1,20.9,2.1,6.2,0.6,-999,-999,-999
MC00,2001-12-20T16:50:00,0,123.5,1.7,151.8,2.5,73.9,6.5,-999,-999,-999
MC00,2001-12-20T22:12:00,12,34.2,4.2,99.7,7,4841.1,238.7,23.9,-999,-999
MC00,2001-12-20T23:03:00,10.5,25.1,5.3,60.3,6.6,2243,107.1,14.5,-999,-999
MC06,2001-12-20T17:30:00,0,13.1,0.7,25.5,1.7,82,3.7,0.3,-999,-999
MC06,2001-12-20T22:38:00,2.1,23.1,4.6,53.2,7.9,629.1,33.5,3.2,-999,-999
MC06,2001-12-20T23:19:00,0,18.2,1.6,27.7,2.9,262.5,15.7,0.2,-999,-999
MC00,2001-12-21T06:20:00,3.9,52.1,5.1,92.7,7.7,183.6,11.3,1.4,-999,-999
MC06,2001-12-21T06:50:00,0.8,8.9,2.6,22.9,3,30.6,1.5,0.1,-999,-999
MC00,2001-12-20T17:47:00,0.5,117.3,2.3,155.7,3,127.5,7.3,0.6,-999,-999
MC00,2001-12-20T20:25:00,12.8,80.8,3.8,172.7,6.5,303.8,16.6,1.5,-999,-999
MC06,2001-12-20T20:52:00,0.8,10.8,1.5,14.8,1.3,22,1.1,-999,-999,-999
AB00,2001-12-20T07:00:00,11.2,172.3,2.4,235.8,3,20.9,2.8,-999,-999,-999
AB00,2001-12-20T23:23:00,2.8,26.6,5.3,55.7,7.6,3649.2,286.1,170.2,-999,-999
AB00,2001-12-20T00:20:00,11.8,166.3,2,227.2,3.1,81.7,10.4,4.8,-999,-999
AB00,2001-12-21T08:20:00,7.5,45.5,4.4,85.3,6.1,202.2,22.2,8.3,-999,-999
RG01,2001-12-27T11:00:00,0,147.7,2.1,192.8,3.5,4.9,0.7,-999,-999,-999
HO00,2001-12-27T10:23:00,0,2,1.5,6.5,1.4,2.8,0.3,-999,-999,-999
AB00,2001-12-28T22:50:00,9.5,72.6,2.4,114.7,2.2,-999,-999,-999,-999,-999
AB00,2001-12-29T07:45:00,4.6,59.5,3.1,104.7,3.8,-999,-999,-999,-999,-999
AB00,2001-12-29T11:20:00,0,100.3,3.5,154.4,3.6,-999,-999,-999,-999,-999
AB00,2001-12-29T14:00:00,0,30.7,8.8,65.3,5.5,-999,-999,-999,-999,-999
AB00,2001-12-29T15:50:00,0,25.6,5.3,54.9,4.5,-999,-999,-999,-999,-999
AB00,2001-12-29T20:05:00,0,38,5.4,67,4.6,-999,-999,-999,-999,-999
MC00,2002-01-02T17:18:00,0,101,3.3,131.1,5.3,14.5,1.2,0.1,-999,-999
MC06,2002-01-02T17:40:00,0,5.5,2.7,20.6,3.5,11.8,1.3,0.5,-999,-999
AB00,2002-01-10T13:15:00,17.6,84.5,2.5,169.2,3.9,24.3,3.6,0.8,-999,-999
MC00,2002-01-10T13:28:00,2.1,109.4,2.1,136.8,3.9,16.3,1.9,0.1,-999,-999
RS02,2002-01-10T16:25:00,2.4,0,1.6,9.6,3.2,5.1,0.5,-999,-999,-999
AB00,2002-01-16T14:01:00,6,72,1.4,121.9,2.7,27.6,3.7,0.7,-999,-999
MC00,2002-01-17T14:25:00,2.1,109,2,143.6,2.9,56.3,8.2,0.8,-999,-999
RG01,2002-01-17T11:13:00,0.5,109.8,1.6,161.6,3,5,0.6,0,-999,-999
RS02,2002-01-17T14:15:00,0.4,0.9,1.6,7.5,3.4,4.7,0.4,0,-999,-999
RS02,2002-01-23T15:27:00,-999,1.1,1.7,9,2.4,26.8,1.8,0.1,-999,-999
AB00,2002-01-02T21:35:00,-999,79.2,3.7,121.8,4.8,-999,-999,-999,-999,-999
AB00,2002-01-02T18:30:00,-999,80.7,3.3,120.1,4.8,-999,-999,-999,-999,-999
AB00,2002-01-03T11:15:00,-999,164.2,3.2,205.7,4.8,-999,-999,-999,-999,-999
AB00,2002-01-22T17:30:00,-999,132.9,1.6,164,2.8,-999,-999,-999,-999,-999
MC00,2002-01-22T08:00:00,-999,118.7,2.8,134.8,3.8,-999,-999,-999,-999,-999
AB00,2002-01-27T13:30:00,24.9,76.1,13.7,154.2,16.8,5109.2,503.8,329.6,2455,-999
AB00,2002-01-27T14:35:00,4.7,37.6,4.4,86.5,24,4952.1,451.1,249.1,1900,-999
AB00,2002-01-27T15:45:00,0,43.5,11.8,95.5,18.6,1897.8,176.4,109.4,-999,-999
MC00,2002-01-27T07:15:00,0.8,123,1.4,141.4,3.2,11.7,1.6,-999,-999,-999
MC00,2002-01-27T10:00:00,12.1,141.7,1.8,253.3,6.3,1299.5,72.1,5.8,94.3,-999
MC00,2002-01-27T10:45:00,0.4,147.7,1.1,288.6,10.9,1587.5,142.9,13.5,186,-999
MC00,2002-01-27T11:30:00,0.3,127,1.1,282.2,10.4,901.8,79.2,5.3,57.6,-999
MC00,2002-01-27T12:34:00,0.3,110.2,3.3,266.2,15.6,2265.8,139,14.8,181.5,-999
MC00,2002-01-27T13:29:00,0.3,53.5,2.9,128.5,9.8,1983.4,114.2,10.3,178.5,-999
MC00,2002-01-27T14:37:00,0,47.9,4.4,106.9,10.4,1352.8,74.1,6.6,151.5,-999
MC00,2002-01-27T16:05:00,6.7,37.2,3.7,85.1,7.5,694.7,42.7,2.8,57.7,-999
MC00,2002-01-27T17:20:00,1.5,36.3,4.1,79.5,8.8,541.3,35.1,3.1,46.4,-999
MC00,2002-01-27T19:47:00,1.4,51,5.1,96.3,10.2,234.2,18.1,3.8,27.3,-999
MC00,2002-01-27T21:50:00,0.6,59.7,4.6,104.3,9.4,164.6,14.6,2.3,21,-999
MC06,2002-01-27T07:28:00,0.1,10.2,1.9,24.6,3.9,36.3,2.7,-999,-999,-999
MC06,2002-01-27T10:20:00,0,15.3,2.4,33.4,3.3,56.3,5.4,-999,-999,-999
MC06,2002-01-27T11:06:00,0.1,16.3,2.2,36.8,3.4,22.4,2.8,-999,-999,-999
MC06,2002-01-27T12:20:00,0,17.9,2.3,42.4,4.3,30.5,3.9,-999,-999,-999
MC06,2002-01-27T13:08:00,0,38.7,4.3,78.8,7.4,246.6,24.1,2.1,-999,-999
MC06,2002-01-27T14:06:00,0,27.5,4,66.8,8.1,225.4,19.2,1.5,-999,-999
MC06,2002-01-27T14:54:00,0,11.4,2.1,47.2,5.2,124.6,11.1,0.5,-999,-999
MC06,2002-01-27T16:35:00,0,32,4.1,68.1,7.4,208.7,17.8,1.5,-999,-999
MC06,2002-01-27T17:43:00,0,22.6,3.8,55.9,6.4,100.5,9.4,0.7,-999,-999
MC06,2002-01-27T20:08:00,0,24.7,4.1,62.7,8.2,42.6,4.3,-999,-999,-999
MC06,2002-01-27T22:09:00,0,18.7,3.5,46.4,6.3,28,3,-999,-999,-999
RS02,2002-01-27T14:14:00,0,8.5,1.8,27.9,3.3,45.2,4.3,0.3,-999,-999
MC00,2002-01-28T01:23:00,0.7,66.9,3.7,109,2.4,109.6,11.7,1.5,-999,-999
MC00,2002-01-28T07:40:00,0,89.4,3.5,139.4,4.6,83.4,9,0.5,-999,-999
MC00,2002-01-28T13:35:00,0,94,4,135.7,2.4,45.1,4.9,0.4,-999,-999
MC00,2002-01-28T21:52:00,0,109,3.5,156.1,5.4,42.6,5.1,0.2,-999,-999
MC06,2002-01-28T01:45:00,0,13.8,2.9,92.8,6.9,16.8,1.8,0.1,-999,-999
MC06,2002-01-28T08:15:00,0,10.2,2.1,31.6,4,10,1.1,-999,-999,-999
MC06,2002-01-28T13:58:00,0,6.7,2.2,21.5,3.3,9.9,1.4,-999,-999,-999
MC06,2002-01-28T22:07:00,0,9.1,1.2,17.6,2.5,8.2,1,-999,-999,-999
AB00,2002-01-28T15:40:00,11,71.5,3.3,93.9,2.9,49.3,6.4,1.1,-999,-999
AB00,2002-01-27T09:40:00,5.1,78.5,1.2,101.3,1.2,83.5,11.1,1.5,-999,-999
AB00,2002-01-27T17:10:00,5.4,48.5,14.4,80.3,7.1,135,14.6,7.1,-999,-999
AB00,2002-01-27T21:00:00,9,52.1,10.5,98.1,5.7,107,11.9,4.3,-999,-999
MC00,2002-01-29T08:16:00,0,119.1,3,136.8,3,67.1,3,-999,-999,-999
MC06,2002-01-29T09:16:00,0,9.7,2.2,22.9,2.3,5.3,0.7,-999,-999,-999
AB00,2002-01-31T11:00:00,21.1,97.8,2.2,138.2,1.8,19.8,2.1,0.9,-999,-999
MC00,2002-01-31T15:15:00,0.2,130.6,3,157.8,4.3,17.1,1.5,0.1,-999,-999
MC06,2002-01-31T15:37:00,0.3,8.6,2.5,19.1,3.9,6.3,0.8,0,-999,-999
RS02,2002-01-31T15:51:00,0.3,2.4,1.8,12.5,2.9,71.9,7.1,0.6,-999,-999
MC00,2002-02-05T16:16:00,0.4,85.6,2,119,4.2,13,1.7,0.2,-999,-999
AB00,2002-02-05T16:37:00,15.8,159.6,1.7,230.2,3.3,10.8,1.5,0.4,-999,-999
GV01,2002-02-06T11:32:00,0,0,1.8,13.9,3.2,5.7,0.7,-999,-999,-999
RG01,2002-02-06T11:05:00,0.2,142,1.4,170.7,2.4,8.6,1.1,0,-999,-999
RS02,2002-02-06T14:45:00,0.6,2.5,1.4,8.6,3,11.9,1.2,0,-999,-999
RG01,2002-02-07T12:15:00,0.1,133.2,1.3,161.3,2.7,10.8,1.4,-999,-999,-999
RG01,2002-02-13T11:24:00,0.2,124.4,1.2,162.4,3.3,9.6,1.2,-999,-999,-999
AB00,2002-02-14T09:40:00,8.4,120.6,1.1,159.8,2.2,17.3,2.6,0.4,-999,-999
MC00,2002-02-14T11:00:00,0.1,92.3,1.1,127.4,3.4,53.5,8.2,0.3,-999,-999
RS02,2002-02-13T17:00:00,0,2.2,1.6,10.2,2.8,140.1,11.9,0.7,-999,-999
RS02,2002-02-17T00:46:00,0,6.4,1.5,12.9,4.8,28.4,3,0.1,-999,-999
MC00,2002-02-17T00:04:00,0.9,102.5,1,121,3,27.6,3.3,0.2,-999,-999
MC00,2002-02-17T01:07:00,0.4,122.5,0.8,201,3.9,718.3,51.5,1.3,-999,-999
MC00,2002-02-17T02:17:00,0,131.7,0.8,319.1,7.5,1149.2,127.3,11.9,-999,-999
MC00,2002-02-17T03:09:00,0.2,94.8,1.8,302.6,9.7,1376.1,134.9,10.5,-999,-999
MC00,2002-02-17T04:14:00,0.5,74.5,3.7,192.3,7,752.5,81.9,6.4,-999,-999
MC00,2002-02-17T09:24:00,0,70.1,3.2,139.6,4.9,233.3,32.4,2.5,-999,-999
MC00,2002-02-17T13:12:00,0,59.6,2.9,142.7,5.1,148.1,21.9,1.6,-999,-999
MC06,2002-02-17T00:23:00,0.6,13.9,1.9,31.2,4.4,8.7,1.2,-999,-999,-999
MC06,2002-02-17T02:44:00,0,16.8,1.7,33,3.8,16.9,2.5,-999,-999,-999
MC06,2002-02-17T04:40:00,0,15.5,1.9,27.8,3.6,10.1,1.5,-999,-999,-999
MC06,2002-02-17T09:40:00,0,12.4,1.6,25.9,4.1,9.9,1.6,-999,-999,-999
MC06,2002-02-17T13:39:00,0,4.1,1.4,13.8,3.3,28.9,2.7,-999,-999,-999
MC00,2002-02-18T15:32:00,0,70.4,1.6,111.2,3.9,39.7,5.8,0.4,-999,-999
MC06,2002-02-18T15:45:00,0,5.1,1.6,17.2,3.7,9.1,1.2,-999,-999,-999
RG01,2002-02-20T12:24:00,0.2,119.3,1.2,132.3,2.2,17.6,2.6,-999,-999,-999
MC00,2002-02-20T15:35:00,2.5,82.8,2.4,123,5.9,15.4,1.8,-999,-999,-999
AB00,2002-02-20T15:53:00,8.4,75.5,1.1,120,3.4,48.5,7.3,1.1,-999,-999
RS02,2002-02-22T10:05:00,0.3,3.4,1.8,10,3.3,89.6,8.7,0.9,-999,-999
MC00,2002-02-27T11:21:00,0.6,79.5,1.4,96.3,1.6,15.8,2.7,0.2,-999,-999
RS02,2002-02-27T10:10:00,0.3,3.1,1.4,10.2,4.7,25.5,2.8,0.1,-999,-999
AB00,2002-02-27T11:06:00,6,110.6,0.8,160.5,3.1,34.4,5.7,0.8,-999,-999
RG01,2002-02-27T15:59:00,0,88.1,1,106.6,2.2,8,1.2,0.1,-999,-999
RS02,2002-03-05T15:16:00,0.8,3.2,1.7,14.4,2.5,21.1,2.1,0.1,-999,-999
MC06,2002-03-05T15:01:00,0.7,10.4,2.4,24.5,3.2,10.1,1.4,-999,-999,-999
MC00,2002-03-05T14:38:00,1.7,74.6,1.5,101.6,2.3,185,16.1,0.4,-999,-999
AB00,2002-03-05T14:22:00,5.5,56.5,1,90.8,1.4,49.5,7.9,0.7,-999,-999
AB00,2002-03-06T12:50:00,0.8,1,1.8,6.3,1.9,10.7,1.1,-999,-999,-999
AB00,2002-03-06T16:45:00,0.4,76.2,3.2,130.9,5.9,178.6,16.4,2.2,-999,-999
AB00,2002-03-06T17:45:00,0.1,77.6,1.9,120.9,3.6,187.1,10.8,1.1,-999,-999
AB00,2002-03-06T19:00:00,0.8,104.7,1.3,137.6,2.4,80.3,7.3,1,-999,-999
AB00,2002-03-06T21:40:00,1.1,166.6,1.8,216,3.1,203.2,25.8,9.9,-999,-999
AB00,2002-03-07T06:35:00,1.5,93.9,1.9,176.3,3.7,120.6,12.5,2.3,-999,-999
MC06,2002-03-07T08:31:00,1.1,18.4,2.3,28.4,1.7,14.8,1.9,-999,-999,-999
MC06,2002-03-06T17:00:00,0.8,17.8,2.3,36.5,2.6,82.4,6.3,-999,-999,-999
MC06,2002-03-06T17:50:00,0.7,17.8,2.1,32.7,4.2,20.8,2.7,-999,-999,-999
MC06,2002-03-06T21:18:00,1,17.3,2.2,32.1,4.1,9.2,1.3,-999,-999,-999
RS02,2002-03-06T16:40:00,1.1,6.2,1.7,21.2,2.7,465.8,32.8,1.8,-999,-999
RS02,2002-03-06T18:02:00,0.8,9.1,1.6,19.2,2.1,132.3,11.5,0.8,-999,-999
MC00,2002-03-06T12:50:00,1.3,90.5,1.4,113.7,2.2,99.9,11.4,0.7,-999,-999
MC00,2002-03-06T14:15:00,1.3,82.6,1.3,111.8,2.8,29,4.5,-999,-999,-999
MC00,2002-03-06T16:10:00,1.3,83.4,0,110.1,3,112.9,11.4,-999,-999,-999
MC00,2002-03-06T17:25:00,16.4,141.2,2.3,278.4,6,1097.7,75.2,5.7,-999,-999
MC00,2002-03-06T18:30:00,1.3,105.2,2.3,269,6.8,656.3,64.9,4.3,-999,-999
MC00,2002-03-06T21:00:00,1.4,132.4,5,373.9,13.7,520,47.1,3.9,-999,-999
MC00,2002-03-07T07:55:00,1.3,107.5,6.1,271.9,8.5,378.6,48,4.5,-999,-999
RS02,2002-03-07T08:45:00,0.8,3.2,1.7,18.5,3,14.9,1.4,-999,-999,-999
MC00,2002-03-07T15:00:00,1,78.7,3.8,190.5,5.7,247.4,36.7,2.7,-999,-999
MC06,2002-03-07T15:12:00,0.9,6,2.3,27.9,2.5,13.4,1.8,0.1,-999,-999
RS02,2002-03-07T15:24:00,0.9,2.2,1.6,11.5,1.9,16.4,1.5,0,-999,-999
AB00,2002-03-07T16:00:00,0,50.5,0.8,105.4,1.8,60.1,7.9,0.9,-999,-999
AB00,2002-03-08T06:25:00,5.4,42,1.2,86.6,1.9,104.1,10.4,1.4,-999,-999
RG01,2002-03-08T13:58:00,0.6,95.5,1,122.6,1.9,28.6,3.3,0.4,-999,-999
RG01,2002-03-13T09:27:00,0.7,87.8,1.1,111.3,1.9,13.1,1.5,0.1,-999,-999
AB00,2002-03-10T12:20:00,4.8,90.1,1,143,2.2,32.5,4.6,0.4,-999,-999
AB00,2002-03-14T11:46:00,4.8,44.3,0.9,76.2,1.6,28.1,3.5,0.6,-999,-999
MC00,2002-03-14T11:33:00,1,72.2,1.9,93.8,3.1,15.7,1.6,0.2,-999,-999
RS02,2002-03-14T10:50:00,0.3,16.3,1.1,17.1,2.1,11,0.9,0.1,-999,-999
MC00,2002-03-17T11:27:00,0,66.1,1.1,92.3,2.6,14.3,1.8,0.1,-999,-999
MC06,2002-03-17T11:13:00,0.6,13.8,1.7,35.9,3.6,5.9,0.7,-999,-999,-999
MC00,2002-03-17T15:45:00,0.6,53.3,1.1,89.5,2.2,35.5,3.6,0.5,-999,-999
MC00,2002-03-17T17:09:00,34.2,74.2,5.1,248.2,7.9,682.6,50.1,5.2,-999,-999
MC00,2002-03-17T18:05:00,43.3,99.7,9.4,338.6,15.1,812.9,57.6,6.2,-999,-999
MC06,2002-03-17T15:58:00,0,13.5,2.1,33.6,3.2,9.6,1,-999,-999,-999
MC06,2002-03-17T17:50:00,0,18.5,2.8,47.2,4.9,12.4,1.6,-999,-999,-999
RS02,2002-03-17T16:09:00,0,3.9,1.2,20.1,2.2,19.8,1.7,-999,-999,-999
RS02,2002-03-17T17:35:00,0.3,4.7,1.3,26.5,2.8,35.4,3.4,0.1,-999,-999
MC00,2002-03-18T08:42:00,1.8,74.9,6.7,213,11,171.2,20.9,2.3,-999,-999
MC06,2002-03-18T08:55:00,0.2,12.6,1.9,33.7,3,13.2,1.6,-999,-999,-999
RS02,2002-03-18T09:06:00,0,2.2,1.2,17.1,2.1,8.8,0.7,-999,-999,-999
AB00,2002-03-20T09:38:00,9.4,57.4,0,114.2,2,22.7,3,0.6,-999,-999
GV01,2002-03-20T14:15:00,0,0,1.7,16.9,3.2,6.8,0.8,-999,-999,-999
