site_code,timestamp_local,nh4_uM,no3_uM,po4_uM,tdn_uM,tdp_uM,tpc_uM,tpn_uM,tpp_uM,tss_mgperLiter,spec_cond_uSpercm
LOS CARNEROS STREAM,2006-02-14T15:15:00,0,1424.2,1.1,1354,0.6,-999,-999,-999,19.2,2396
GV03,2006-02-15T11:40:00,0.3,30.2,0.7,16.1,0.8,-999,-999,-999,-999,1464
TE03,2006-02-17T17:35:00,0.6,1208.2,0.2,1132.2,1.1,-999,-999,-999,-999,1906
RCdv,2006-02-18T17:00:00,3.8,17.3,0.1,25.2,0.4,-999,-999,-999,-999,9
RCdv,2006-02-19T09:00:00,4.4,25,0,23.9,0.3,-999,-999,-999,-999,10
TE03,2006-02-18T18:30:00,1.1,767.6,1.7,772.8,2.2,-999,-999,-999,-999,1907
TE03,2006-02-17T15:15:00,4.6,721.2,0,741.2,1.2,-999,-999,-999,-999,1195
TE03,2006-02-18T16:45:00,1.9,648.7,1.4,583,2.1,-999,-999,-999,-999,1622
TE03,2006-02-18T19:13:00,25,47.8,3.2,151.3,4.4,-999,-999,-999,-999,149
TE03,2006-02-19T10:20:00,0,485.2,4.3,468.5,5.2,-999,-999,-999,-999,1133
TE03,2006-02-21T16:20:00,5.3,902.2,1.5,813.4,1.9,-999,-999,-999,-999,1833
TE03,2006-02-27T10:45:00,6.4,489,1.6,546.7,3.4,-999,-999,-999,-999,1374
TE03,2006-02-27T07:20:00,0.2,675.2,1.2,709,1.4,-999,-999,-999,-999,1804
TE03,2006-02-27T14:00:00,4.4,335.7,2.4,411.3,3,-999,-999,-999,-999,1013
TE03,2006-02-27T15:30:00,3.2,246.5,1.9,269.5,2.5,-999,-999,-999,-999,694
GV03,2006-02-28T09:56:00,0,40.4,3,61.9,3.2,-999,-999,-999,163,992
TE03,2006-02-27T19:00:00,1.8,263,5.5,303,5.6,-999,-999,-999,-999,550
TE03,2006-02-28T07:45:00,1.2,252.6,5.9,291,5.9,-999,-999,-999,-999,593
RCdv,2006-02-28T08:00:00,5.7,6.2,0,19.6,0,-999,-999,-999,-999,13
AS01,2006-02-24T14:10:00,1.5,389.1,0.7,405.6,0.8,-999,-999,-999,-999,-999
BS01,2006-02-24T10:15:00,0.3,0,0.2,0.7,0.2,-999,-999,-999,-999,-999
CJ01,2006-02-24T10:20:00,148,764.6,65.3,971.2,68.8,-999,-999,-999,-999,-999
CJ02,2006-02-24T14:49:00,14.7,430.5,94.1,496.2,91.3,-999,-999,-999,-999,-999
CJ03,2006-02-24T13:40:00,0.6,51.6,0.9,47.7,1.1,-999,-999,-999,-999,-999
CL01,2006-02-24T12:00:00,27.4,1294.1,42.9,1374.4,45.3,-999,-999,-999,-999,-999
CL02,2006-02-24T11:15:00,931.4,865.7,59.3,1039.1,60.4,-999,-999,-999,-999,-999
RS01,2006-02-24T12:30:00,12.6,4049.2,73.6,3832.9,62.2,-999,-999,-999,-999,-999
TE03,2006-02-28T19:16:00,0.7,390.6,3.2,415.2,3.2,-999,-999,-999,-999,1024
HO01,2006-02-27T07:33:00,0.1,4.6,0.2,2.1,0.3,-999,-999,-999,-999,957
HO01,2006-02-28T09:10:00,0.2,33.1,0.3,54.5,0.6,-999,-999,-999,3.6,401
HO01,2006-02-27T20:47:00,0,5.4,3.5,9.3,2.5,-999,-999,-999,51.3,816
HO01,2006-02-27T21:47:00,3.1,8.9,5.1,55.8,5.6,-999,-999,-999,52.9,794
HO01,2006-02-27T22:47:00,0.4,13.3,0.8,31.3,0.9,-999,-999,-999,297.3,287
HO01,2006-02-27T23:47:00,0.3,13.7,0.6,43.7,1,-999,-999,-999,307.6,111
HO01,2006-02-28T00:47:00,0.3,23.2,0.6,51,1,-999,-999,-999,121.7,202
HO01,2006-02-28T01:47:00,0.2,32.3,0.7,59.2,0.9,-999,-999,-999,113.5,243
HO01,2006-02-28T02:47:00,0.4,39.3,0.5,64.9,0.9,-999,-999,-999,47.4,259
RCdv,2006-03-03T11:00:00,2.3,4.9,0.1,15.1,0,-999,-999,-999,-999,9
HO01,2006-02-28T11:13:00,0.1,30.6,0.1,50.4,0.3,-999,-999,-999,-999,443
HO01,2006-02-28T14:13:00,0.3,26.1,0.1,40.4,0.3,-999,-999,-999,-999,493
HO01,2006-02-28T17:13:00,0,20.9,0.1,34.9,0.1,-999,-999,-999,-999,540
HO01,2006-02-28T20:13:00,0.3,17.4,0.1,30.1,0.2,-999,-999,-999,-999,581
HO01,2006-03-01T00:14:00,0.3,13.9,0.2,24.2,0.1,-999,-999,-999,-999,612
HO01,2006-03-01T06:14:00,0.1,10.2,0.1,18.4,0.2,-999,-999,-999,-999,672
HO01,2006-03-01T12:14:00,0.2,8.8,0.1,13.8,0.1,-999,-999,-999,-999,705
HO01,2006-03-02T00:14:00,0.2,6.5,0.1,11.8,0.1,-999,-999,-999,-999,755
HO01,2006-03-02T12:14:00,0.2,6.1,0.1,12,0.2,-999,-999,-999,-999,803
TE03,2006-03-03T01:30:00,5.4,235,9.8,296.5,10.3,-999,-999,-999,-999,654
TE03,2006-03-03T06:30:00,5.6,228.1,10.9,304.1,11.9,-999,-999,-999,-999,647
TE03,2006-03-03T13:10:00,0.6,353.2,8.1,409.5,8.2,-999,-999,-999,229.3,1132
HO01,2006-03-05T08:40:00,0.4,7.7,0.5,10.5,0.8,-999,-999,-999,-999,773
HO01,2006-03-03T09:47:00,0.6,7,0.7,11.5,0.8,-999,-999,-999,-999,746
HO01,2006-03-03T10:47:00,0.6,5.2,0.6,11.3,0.8,-999,-999,-999,-999,726
HO01,2006-03-03T11:47:00,0.6,4.4,0.6,12.2,0.8,-999,-999,-999,-999,722
HO01,2006-03-03T12:47:00,0.7,4.4,0.6,12.1,0.8,-999,-999,-999,-999,706
HO01,2006-03-03T13:47:00,0.7,3.6,1.1,9.4,0.8,-999,-999,-999,-999,678
HO01,2006-03-03T14:47:00,0.7,4.3,0.6,11.4,0.8,-999,-999,-999,-999,676
HO01,2006-03-03T16:47:00,0.4,2.2,0.8,11.6,0.9,-999,-999,-999,-999,642
HO01,2006-03-03T18:47:00,0.8,3,0.6,12,0.8,-999,-999,-999,-999,622
HO01,2006-03-03T20:47:00,0.7,3.1,0.6,13.3,0.7,-999,-999,-999,-999,649
TE03,2006-03-05T20:08:00,0.3,612.9,2.7,733.3,2.3,-999,-999,-999,-999,1794
TE03,2006-03-06T05:55:00,4,237.8,5.7,274.5,4.6,-999,-999,-999,-999,851
TE03,2006-03-06T11:45:00,4.3,244.1,5.8,280.6,4.5,-999,-999,-999,-999,854
RCdv,2006-03-07T07:00:00,6.6,1.7,0,23.2,0.2,-999,-999,-999,3.8,1952
HO01,2006-03-08T10:11:00,0.3,6,0.8,14.5,0.4,-999,-999,-999,-999,629
HO01,2006-03-06T12:06:00,0.7,3.9,0.2,8,0.4,-999,-999,-999,-999,728
HO01,2006-03-06T13:06:00,0.8,2.6,0.2,9.4,0.5,-999,-999,-999,-999,642
HO01,2006-03-06T14:06:00,0.6,2.6,0.1,12.9,0.2,-999,-999,-999,-999,467
HO01,2006-03-06T15:06:00,0.5,4.5,0,21.4,0.2,-999,-999,-999,-999,281
HO01,2006-03-06T16:06:00,0.8,3.3,0.2,25.6,0.2,-999,-999,-999,-999,274
HO01,2006-03-06T17:06:00,0.6,5,0.8,26.6,0.6,-999,-999,-999,-999,273
HO01,2006-03-06T18:06:00,1.1,5.8,0,29.6,0.5,-999,-999,-999,-999,305
HO01,2006-03-06T19:06:00,0.9,6.5,0.3,29.4,0.5,-999,-999,-999,-999,358
HO01,2006-03-06T21:06:00,0.8,6.8,0.4,28.2,0.4,-999,-999,-999,-999,407
HO01,2006-03-06T23:06:00,1,7.8,0.9,27.9,0.6,-999,-999,-999,-999,436
HO01,2006-03-07T02:07:00,0.3,13.5,0.2,27.8,1,-999,-999,-999,-999,434
HO01,2006-03-07T06:07:00,0.4,13,0.3,25.1,0.6,-999,-999,-999,-999,543
HO01,2006-03-07T10:07:00,0.4,12.4,0.1,22,0.4,-999,-999,-999,-999,524
HO01,2006-03-07T18:07:00,0.8,10,0.1,19.6,-0.1,-999,-999,-999,-999,578
HO01,2006-03-08T02:07:00,0.6,9.2,0.2,18.3,0.4,-999,-999,-999,-999,620
HO01,2006-03-08T10:07:00,0.7,7.4,0.2,16,0.5,-999,-999,-999,-999,642
TE03,2006-03-03T15:35:00,1.9,388.6,6.5,461.4,6.1,-999,-999,-999,-999,1218
TE03,2006-03-03T17:00:00,1.9,386,7.4,485.3,6.2,-999,-999,-999,-999,1257
TE03,2006-03-06T14:45:00,2.2,235.1,8.7,306.9,6.7,-999,-999,-999,-999,673
TE03,2006-03-06T15:30:00,2,219.3,8.6,299.4,8.1,-999,-999,-999,-999,694
TE03,2006-03-06T17:11:00,2.2,273.4,8.8,374.1,8.7,-999,-999,-999,-999,752
TE03,2006-03-08T10:45:00,0.7,455.3,1.1,519.1,1.6,-999,-999,-999,9,1363
AB31,2006-03-08T09:19:00,6.9,84.3,1.3,95,1.6,-999,-999,-999,-999,-999
AB44,2006-03-08T09:47:00,6.3,89.1,1.5,111.2,1.8,-999,-999,-999,-999,-999
MA40,2006-03-08T09:51:00,0.4,78.8,2,97.3,1.9,-999,-999,-999,-999,-999
MC46,2006-03-08T10:14:00,0.6,99.8,1.7,116.2,1.9,-999,-999,-999,-999,-999
MC47,2006-03-08T10:22:00,0.8,89.2,4.8,105.6,4.5,-999,-999,-999,-999,-999
VR01,2006-03-04T09:00:00,3,131.3,1.4,121.3,0.5,-999,-999,-999,-999,-999
VR02,2006-03-04T09:00:00,3,126.8,2.7,122.5,2.1,-999,-999,-999,-999,-999
VR03,2006-03-04T09:00:00,3.2,122.7,2.3,130.5,2,-999,-999,-999,-999,-999
VR04,2006-03-04T09:00:00,3.9,65.6,3,67.7,1.6,-999,-999,-999,-999,-999
VR05,2006-03-04T09:00:00,6,50.6,2.9,62.1,2.1,-999,-999,-999,-999,-999
VR06,2006-03-04T09:00:00,0.4,104.5,0.4,108,0.6,-999,-999,-999,-999,-999
VR07,2006-03-04T09:00:00,2.4,151,1,151,0.7,-999,-999,-999,-999,-999
VR08,2006-03-04T09:00:00,0.9,72.4,4.5,101,3.8,-999,-999,-999,-999,-999
VR09,2006-03-04T09:00:00,0.4,155.1,2.5,166.6,1.8,-999,-999,-999,-999,-999
VR10,2006-03-04T09:00:00,0.4,310,0.4,346.5,0.3,-999,-999,-999,-999,-999
VR11,2006-03-04T09:00:00,0.3,62.6,0.4,66.7,0.5,-999,-999,-999,-999,-999
VR12,2006-03-04T09:00:00,0.5,18.6,0.4,17.1,0.4,-999,-999,-999,-999,-999
VR13,2006-03-04T09:00:00,0.6,10.5,0.5,16.9,0.5,-999,-999,-999,-999,-999
VR14,2006-03-04T09:00:00,0.4,9.4,0.3,11,0.4,-999,-999,-999,-999,-999
VR15,2006-03-04T09:00:00,1.6,7.9,0.4,9.5,0.4,-999,-999,-999,-999,-999
VR17,2006-03-04T09:00:00,0.7,230.7,0.4,256.6,0.4,-999,-999,-999,-999,-999
VR18,2006-03-04T09:00:00,1,1.5,0.4,7.2,0.2,-999,-999,-999,-999,-999
AT02,2006-03-05T10:00:00,1.4,69.6,4.2,92.3,3.6,-999,-999,-999,-999,-999
AT03,2006-03-05T10:00:00,2.1,171.4,25.3,235.7,25.6,-999,-999,-999,-999,-999
GA05,2006-03-05T10:00:00,1,667.4,1.9,751.1,1.8,-999,-999,-999,-999,-999
GA07,2006-03-05T10:00:00,0.5,0,0.1,6.4,0.2,-999,-999,-999,-999,-999
SJ01,2006-03-05T10:00:00,0.4,105.6,1.4,129.1,0.8,-999,-999,-999,-999,-999
SJ07,2006-03-05T10:00:00,0.7,102.8,0.6,127.2,0.9,-999,-999,-999,-999,-999
TE03,2006-03-05T10:00:00,1,626.1,2.5,708.6,2.2,-999,-999,-999,-999,-999
LC02,2006-03-05T10:00:00,2.2,335.9,3.5,392.7,2.5,-999,-999,-999,-999,-999
GS01,2006-03-05T10:00:00,13.2,369.7,4.3,432,4.1,-999,-999,-999,-999,-999
MY01,2006-03-05T10:00:00,0,7.1,0.4,29.1,0.8,-999,-999,-999,-999,-999
SP01,2006-03-05T10:00:00,0.6,200.8,1.1,238.2,1.2,-999,-999,-999,-999,-999
CS07,2006-03-05T10:00:00,3.5,111.8,9.2,144.3,8.6,-999,-999,-999,-999,-999
HO01,2006-03-10T13:13:00,0.3,6.5,0.6,18.4,0.9,-999,-999,-999,-999,1289
RCdv,2006-03-11T16:30:00,2.8,5.9,0.2,16.9,0.5,-999,-999,-999,-999,17
TE03,2006-03-11T11:55:00,1.7,205.3,2.2,215.9,4.7,-999,-999,-999,-999,622
SC02,2006-03-11T10:45:00,1.9,131.3,1.7,121.3,3.4,-999,-999,-999,-999,1218
SC10,2006-03-11T11:40:00,0.4,145.5,5.5,145.8,7.1,-999,-999,-999,-999,990
SC10,2006-03-11T11:45:00,0.4,142.5,5.4,143.4,7.2,-999,-999,-999,-999,994
SC04,2006-03-11T12:00:00,0.3,112.6,0.7,110.9,3,-999,-999,-999,-999,1164
SC13,2006-03-11T00:00:00,0.4,51.5,1.3,58.7,3.5,-999,-999,-999,-999,661
SC08,2006-03-11T12:50:00,0.9,27.9,1.8,44.4,3.5,-999,-999,-999,-999,1444
SC06,2006-03-11T13:40:00,0.3,228.4,1.5,224.9,3.7,-999,-999,-999,-999,1403
TE03,2006-03-15T10:20:00,0.1,685.5,1.2,732.8,3.9,-999,-999,-999,13.8,1625
HO01,2006-03-10T16:49:00,1,0.5,0.1,28.7,1.8,-999,-999,-999,-999,710
HO01,2006-03-10T20:49:00,0.7,1.1,0.1,28,2,-999,-999,-999,-999,717
HO01,2006-03-11T00:49:00,1.2,1.6,0.1,28.2,2.1,-999,-999,-999,-999,704
HO01,2006-03-11T04:49:00,0.7,1.7,0.1,28.7,2.4,-999,-999,-999,-999,706
HO01,2006-03-11T08:49:00,1,1.2,0.1,29.4,2.6,-999,-999,-999,-999,681
HO01,2006-03-11T12:49:00,1.3,0.7,0.1,28.3,2.3,-999,-999,-999,-999,722
HO01,2006-03-12T08:53:00,1,1.1,0.1,19.5,0.2,-999,-999,-999,-999,716
HO01,2006-03-12T14:53:00,1,0.2,0.1,19.3,0.2,-999,-999,-999,-999,723
HO01,2006-03-12T20:53:00,0.8,0.5,0.1,18.6,0.2,-999,-999,-999,-999,720
HO01,2006-03-13T02:43:00,0.9,1.8,0.1,22.9,0.2,-999,-999,-999,-999,752
HO01,2006-03-13T14:43:00,0.9,0.7,0.1,19,0.1,-999,-999,-999,-999,750
HO01,2006-03-14T08:53:00,1.2,0.8,0.2,21.1,0.2,-999,-999,-999,-999,771
GV03,2006-03-17T12:42:00,0.1,4.9,2,2.6,0.3,-999,-999,-999,342,997
HO01,2006-03-17T12:15:00,0,0.6,0,14.3,0.3,-999,-999,-999,-999,782
TE03,2006-03-17T07:50:00,7.3,258.2,1.3,311.3,1.8,-999,-999,-999,-999,913
TE03,2006-03-17T10:50:00,5.7,253,1.2,283.9,1.5,-999,-999,-999,-999,1020
TE03,2006-03-17T13:51:00,1.7,412.5,2.8,463.4,3.6,-999,-999,-999,-999,1317
TE03,2006-03-17T15:35:00,1.1,451.6,2.6,523.5,4.3,-999,-999,-999,-999,1474
TE03,2006-03-17T16:30:00,0.2,596.9,2.2,729.3,0.5,-999,-999,-999,-999,1824
CL01,2006-03-18T10:26:00,20.4,790.9,50.4,862.6,55.7,-999,-999,-999,-999,-999
CL02,2006-03-18T11:15:00,34.7,519.6,48.3,617.2,53.5,-999,-999,-999,-999,-999
AS01,2006-03-18T00:00:00,0.9,303.7,0,345.7,1.7,-999,-999,-999,-999,-999
CJ01,2006-03-18T11:45:00,160.4,614.6,50.7,808,54.1,-999,-999,-999,-999,-999
CJ02,2006-03-18T00:00:00,16.9,268.6,55.1,354,59,-999,-999,-999,-999,-999
CJ03,2006-03-18T00:00:00,0,39.9,0.8,68.4,3.1,-999,-999,-999,-999,-999
RS01,2006-03-18T10:45:00,23.5,1116.8,44.8,1497.9,48.1,-999,-999,-999,-999,-999
HO01,2006-03-22T14:54:00,0.1,0.8,0.1,7.4,1.9,-999,-999,-999,-999,755
RCdv,2006-03-28T09:00:00,7.2,13.6,0.2,33.2,1.8,-999,-999,-999,-999,10
TE03,2006-03-28T08:45:00,3.7,140.8,1.7,170.3,3.3,-999,-999,-999,-999,409
TE03,2006-03-27T18:05:00,1.8,648.1,0.4,872.3,1.6,-999,-999,-999,-999,1766
TE03,2006-03-27T20:05:00,13.2,385.1,1,487.5,2.7,-999,-999,-999,-999,1098
RCdv,2006-03-29T08:00:00,3.8,5.4,0,14.1,1.6,-999,-999,-999,-999,10
TE03,2006-03-29T15:05:00,1.9,249.7,3,310.4,5.8,-999,-999,-999,-999,1091
TE03,2006-03-28T10:10:00,4.5,428.8,3.7,520.1,6.1,-999,-999,-999,-999,1179
TE03,2006-03-28T12:00:00,2.9,212.4,5.8,269.2,8.2,-999,-999,-999,-999,553
HO01,2006-03-27T13:47:00,1.2,1.1,0.3,8.6,0.4,-999,-999,-999,-999,860
TE03,2006-03-27T23:15:00,0.8,368.3,1.4,408.6,1.8,-999,-999,-999,-999,1070
TE03,2006-03-28T04:10:00,0.7,508.5,2,598.7,2.5,-999,-999,-999,-999,1593
TE03,2006-03-28T15:15:00,2.9,220,12.5,296.4,13.9,-999,-999,-999,-999,635
RCdv,2006-04-01T07:00:00,4.5,5.3,0,21.4,0.5,-999,-999,-999,-999,8
TE03,2006-03-28T21:10:00,2.5,240.8,6.5,302.5,8.3,-999,-999,-999,27.8,707
GV03,2006-04-02T14:12:00,0.9,0,0.1,16.7,0.7,-999,-999,-999,-999,1356
HO01,2006-03-29T13:53:00,1.4,31.7,0,48.9,0.5,-999,-999,-999,4.7,499
HO01,2006-04-02T13:30:00,1.1,5.1,0,20.4,0.2,-999,-999,-999,-999,576
TE03,2006-04-03T11:42:00,3.2,183.3,6,254.3,6.6,-999,-999,-999,-999,689
TE03,2006-04-03T09:00:00,4.4,5.1,2.4,26.8,2.3,-999,-999,-999,-999,35
HO01,2006-03-28T09:36:00,0.8,1.6,0.8,14.4,1,-999,-999,-999,-999,709
HO01,2006-03-28T10:36:00,1.3,1.4,0.5,15.5,0.7,-999,-999,-999,-999,524
HO01,2006-03-28T11:36:00,1,4.4,0.5,26.1,0.7,-999,-999,-999,-999,287
HO01,2006-03-28T12:36:00,1,2,0.8,27.5,1,-999,-999,-999,-999,307
HO01,2006-03-28T13:36:00,1.1,5.1,0.9,33.9,1,-999,-999,-999,136.8,302
HO01,2006-03-28T14:36:00,1.5,6.8,0.7,38.7,0.7,-999,-999,-999,161.5,202
HO01,2006-03-28T15:36:00,1.1,14.6,0.6,48.1,0.9,-999,-999,-999,135,229
HO01,2006-03-28T16:36:00,0.9,21.9,0.6,56.2,0.8,-999,-999,-999,124.4,228
HO01,2006-03-28T18:07:00,2.2,29.9,0.9,66.4,0.9,-999,-999,-999,56.8,252
HO01,2006-03-28T20:07:00,1.2,34.8,0.8,70.5,0.9,-999,-999,-999,-999,292
HO01,2006-03-28T22:07:00,1,36,0.6,70.9,0.3,-999,-999,-999,-999,311
HO01,2006-03-29T00:07:00,1,35,0.6,69.7,0.7,-999,-999,-999,-999,340
HO01,2006-03-29T04:07:00,1.4,35,0.5,60.9,0.7,-999,-999,-999,-999,378
HO01,2006-03-29T08:07:00,1.4,32.4,0.5,57.9,0.5,-999,-999,-999,-999,423
HO01,2006-03-29T12:07:00,1.4,29.7,0.5,51.5,0.5,-999,-999,-999,-999,468
HO01,2006-04-03T08:51:00,0.7,4.7,0.9,16.4,0.8,-999,-999,-999,-999,605
HO01,2006-04-03T10:21:00,0.9,9.8,0.9,25.6,0.8,-999,-999,-999,-999,457
HO01,2006-04-03T11:51:00,1.4,13.9,0.9,45,1.1,-999,-999,-999,-999,219
HO01,2006-04-03T13:21:00,1,28.2,1.3,66.3,1.5,-999,-999,-999,-999,192
HO01,2006-04-03T14:51:00,1.2,42.5,1.3,81.2,1.2,-999,-999,-999,575,195
HO01,2006-04-03T16:21:00,1.6,52.4,1.9,96,2.5,-999,-999,-999,736,180
HO01,2006-04-03T19:21:00,1.3,73.9,1.4,117.5,1.8,-999,-999,-999,447,181
HO01,2006-04-03T20:51:00,0.8,81.4,1.4,122.6,1.3,-999,-999,-999,236.5,191
HO01,2006-04-03T22:21:00,0.8,79.7,1.3,118.6,1.6,-999,-999,-999,228,195
HO01,2006-04-03T23:51:00,1.3,67.2,1.2,96.6,1.2,-999,-999,-999,197,178
HO01,2006-04-04T01:21:00,1.1,68.1,0.8,98.2,0.6,-999,-999,-999,372,175
HO01,2006-04-04T02:51:00,2.4,71.3,1.2,106.1,0.9,-999,-999,-999,242,180
HO01,2006-04-04T04:21:00,6,71,1,103.4,0.9,-999,-999,-999,201.5,184
HO01,2006-04-04T05:51:00,2.9,65.7,0.9,94,0.8,-999,-999,-999,199.5,190
HO01,2006-04-04T08:51:00,0.9,73.7,1.2,105.1,1,-999,-999,-999,216,194
HO01,2006-04-04T11:51:00,1.1,81.7,1.1,109.8,0.8,-999,-999,-999,-999,238
GV03,2006-04-03T16:33:00,1.9,20.1,9.8,68.1,7.2,-999,-999,-999,-999,423
GV03,2006-04-04T13:12:00,1.7,42.8,9,78.4,8.1,-999,-999,-999,-999,500
HO01,2006-04-03T15:39:00,1.4,50.1,1.1,89.3,1.3,-999,-999,-999,886,170
HO01,2006-04-04T07:17:00,1.4,76.6,0.8,100.3,0.9,-999,-999,-999,187.5,181
HO01,2006-04-04T12:42:00,1.2,86.8,0.6,108.5,0.8,-999,-999,-999,157,228
TE03,2006-04-03T19:36:00,2.8,87.4,17.7,141.6,17.5,-999,-999,-999,-999,364
TE03,2006-04-04T05:40:00,2.1,92.7,11.5,142.9,13.4,-999,-999,-999,-999,386
TE03,2006-04-05T03:45:00,2.5,150.6,4.9,199.9,6.2,-999,-999,-999,-999,636
TE03,2006-04-03T18:00:00,2.1,102.8,16.4,158.5,18.8,-999,-999,-999,-999,405
TE03,2006-04-03T14:10:00,3,109.4,16.4,166.7,18.6,-999,-999,-999,-999,403
TE03,2006-04-04T00:15:00,1.8,99.9,13.3,158.1,16.6,-999,-999,-999,-999,355
TE03,2006-04-04T03:10:00,1.9,101.7,13.8,154.4,15.6,-999,-999,-999,-999,367
TE03,2006-04-04T10:30:00,1.9,117,9.2,170.2,11,-999,-999,-999,-999,483
TE03,2006-04-03T20:48:00,0.9,99,10.3,158.1,11.7,-999,-999,-999,2100,-999
TE03,2006-04-04T12:49:00,2,115,7,172.5,9.9,-999,-999,-999,572,-999
TE03,2006-04-05T07:30:00,1.8,168.3,5.2,222.6,6.8,-999,-999,-999,-999,667
TE03,2006-04-04T16:30:00,1.6,100,10.8,154.5,12.5,-999,-999,-999,-999,462
TE03,2006-04-04T17:30:00,1.7,89.5,8.8,142.5,10.2,-999,-999,-999,-999,435
GV03,2006-04-05T15:00:00,0.8,36.5,4.8,69.3,6.1,-999,-999,-999,459,716
HO01,2006-04-05T08:14:00,0.5,67.6,0.2,86.9,0.1,-999,-999,-999,24.9,289
HO01,2006-04-04T12:45:00,0.8,84.1,0.2,112.8,1.4,-999,-999,-999,134.4,228
HO01,2006-04-04T14:15:00,0.6,87.5,0.4,117.5,0.7,-999,-999,-999,112.4,236
HO01,2006-04-04T15:45:00,0.4,82.4,0.4,107.3,0.8,-999,-999,-999,65.2,244
HO01,2006-04-04T17:15:00,0.6,84.8,0.5,-999,-999,-999,-999,-999,70.8,257
HO01,2006-04-04T18:45:00,0.2,82.2,0.6,110.4,0.8,-999,-999,-999,65.6,263
HO01,2006-04-04T21:45:00,0.9,73.8,0.4,99.1,0.3,-999,-999,-999,36.8,255
HO01,2006-04-05T00:45:00,0.3,76.6,0.4,97.6,0.3,-999,-999,-999,45.6,273
HO01,2006-04-05T03:45:00,0.5,77,0.3,102.4,0.3,-999,-999,-999,176.4,291
HO01,2006-04-05T06:45:00,0.7,67.5,0.3,94.6,0.3,-999,-999,-999,27.9,280
HO01,2006-04-05T08:15:00,0.6,68.5,0.3,90.6,0.4,-999,-999,-999,26.5,288
HO01,2006-04-05T09:45:00,1.6,70.2,0.4,96.8,0.7,-999,-999,-999,28,297
HO01,2006-04-05T12:45:00,0.6,72.8,0.4,96.4,0.9,-999,-999,-999,22.8,322
TE03,2006-04-04T21:42:00,1.5,96.8,7.4,157.2,9.3,-999,-999,-999,-999,480
TE03,2006-04-05T22:42:00,0.8,193.2,1.9,251.2,3,-999,-999,-999,-999,651
TE03,2006-04-05T01:06:00,1,120.6,6.4,184.6,8.4,-999,-999,-999,-999,361
TE03,2006-04-06T14:36:00,1,254.4,1.5,319.2,2.1,-999,-999,-999,-999,965
RCdv,2006-04-04T19:40:00,2.8,2.1,0,12.3,0.8,-999,-999,-999,-999,6
RCdv,2006-04-06T21:20:00,8.2,6.1,0.2,25.7,1.2,-999,-999,-999,-999,64
TE03,2006-04-05T11:56:00,0.7,166.5,4.5,207.4,6.3,-999,-999,-999,-999,574
GV03,2006-04-07T15:03:00,1,18,2.5,41.4,3.1,-999,-999,-999,42.6,1138
HO01,2006-04-07T14:06:00,0.8,58.2,0,69.2,2.2,-999,-999,-999,5,531
TE03,2006-04-06T18:00:00,1.4,281.8,1.6,305,3,-999,-999,-999,-999,995
HO01,2006-04-05T17:02:00,0.6,73.1,0.2,85.3,0.6,-999,-999,-999,18.4,347
HO01,2006-04-05T21:02:00,0.2,76.3,0.3,92.8,1.2,-999,-999,-999,16,361
HO01,2006-04-06T01:02:00,0.4,71.6,0.3,83.4,1,-999,-999,-999,11.2,382
HO01,2006-04-06T05:02:00,1.5,72.9,0.3,81.9,0.8,-999,-999,-999,6.4,402
HO01,2006-04-06T11:03:00,0.7,70.4,0.2,80,0.9,-999,-999,-999,5.2,428
HO01,2006-04-06T19:03:00,0.6,66.4,0.1,76,0.8,-999,-999,-999,3.6,449
HO01,2006-04-07T03:03:00,0.1,63.2,0.1,70.2,0.7,-999,-999,-999,32.8,480
HO01,2006-04-07T11:03:00,0.7,60.1,0.3,64.8,0.8,-999,-999,-999,4.3,487
TE03,2006-04-07T18:15:00,1.9,332.8,1.4,341.8,2.2,-999,-999,-999,-999,1112
TE03,2006-04-12T12:00:00,1.5,404,1,402.7,1.8,-999,-999,-999,89,1294
VR18,2006-04-01T09:00:00,0.8,0.2,0.2,-0.2,0.4,-999,-999,-999,-999,-999
VR07,2006-04-01T09:00:00,5.3,111.2,2.2,131,3,-999,-999,-999,-999,-999
VR15,2006-04-01T09:00:00,1.5,0.4,0.2,4.9,0.7,-999,-999,-999,-999,-999
VR08,2006-04-01T09:00:00,4.1,74.4,4.8,109.5,5.6,-999,-999,-999,-999,-999
VR17,2006-04-01T09:00:00,1.6,140.3,1.5,141.2,1.9,-999,-999,-999,-999,-999
VR06,2006-04-01T09:00:00,0.8,69.3,1.5,64.8,2.6,-999,-999,-999,-999,-999
VR14,2006-04-01T09:00:00,0.5,1.7,0.1,10.3,0.5,-999,-999,-999,-999,-999
VR04,2006-04-01T09:00:00,3.7,32.8,1.5,64.8,2.7,-999,-999,-999,-999,-999
VR10,2006-04-01T09:00:00,2.5,197.8,0.8,179.6,0.7,-999,-999,-999,-999,-999
VR02,2006-04-01T09:00:00,3.6,129,2.2,50.3,1.8,-999,-999,-999,-999,-999
VR11,2006-04-01T09:00:00,1.3,36.9,0.5,45.7,1.2,-999,-999,-999,-999,-999
VR01,2006-04-01T09:00:00,0.8,58,1.6,71.2,3.1,-999,-999,-999,-999,-999
VR05,2006-04-01T09:00:00,6.7,34.1,2.7,66.2,3.7,-999,-999,-999,-999,-999
VR09,2006-04-01T09:00:00,1.8,74.1,3.6,103.1,4.6,-999,-999,-999,-999,-999
