day,DO.obs,SpCond,turbidity,pH,tempwater,Q.cfs
2013-07-25,5.924736842105263,368.6145833333333,418.003125,7.78875,22.4725,255.05208333333334
2013-07-26,0.4033333333333333,365.9479166666667,1218.056043956044,6.910104166666667,21.095416666666665,683.34375
2013-07-27,2.0521875,319.5625,1230.9473684210527,7.440625,22.2584375,391.875
2013-07-28,3.97875,393.9791666666667,1237.565625,7.4825,23.010416666666668,485.2604166666667
2013-07-29,3.5320833333333335,362.1875,1241.6604166666666,7.5334375,23.464479166666667,324.0520833333333
2013-07-30,4.821041666666667,413.71875,1249.7135416666667,7.5965625,24.560104166666665,307.8125
2013-07-31,5.162916666666667,379.5625,992.1197916666666,7.6259375,24.218020833333334,318.5208333333333
2013-08-01,5.2978125,364.2708333333333,839.3416666666667,7.608645833333333,23.423125,361.7604166666667
2013-08-02,4.666979166666667,325.6354166666667,1059.9552083333333,7.5021875,23.889166666666668,398.2395833333333
2013-08-03,5.055842696629213,335.0104166666667,1002.171875,7.541354166666666,23.908645833333335,392.5520833333333
2013-08-04,NA,378.34375,1028.375,7.3237499999999995,24.090208333333333,404.09375
2013-08-05,NA,386.7708333333333,1057.1739583333333,7.336875,23.182083333333335,418.8645833333333
